crop,country,iso3_code,aver_n_rate_kg_ha,COD,Agri-Footprint Region,Country,IPCC Climate Koppen,DE EF,DE EF Level,IE Volitisation Factor IPCC,IE EF Volatilization and redeposition,IE Leaching Factor IPCC,IE EF Leaching and runoff,EF urea IPCC,EF transport (global) (kgN/ kgCO2),EF production (global) (kgN/ kgCO2),ISO3,direct_emissions,indirect_emissions_VR,indirect_emissions_LR,indirect_emissions_total,production_emissions,transport_emissions,urea emissions,total_emissions
Other cereals,Paraguay,PRY,20.0,163,Latin America,Paraguay,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRY,199.88571428571427,116.6,91.61428571428571,208.21428571428572,74.6,5.540000000000001,14.666666666666666,502.90666666666675
Other oil crops,Paraguay,PRY,4.99999999999999,163,Latin America,Paraguay,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRY,49.97142857142848,29.149999999999945,22.903571428571382,52.05357142857133,18.649999999999963,1.3849999999999973,3.6666666666666594,125.72666666666642
Rapeseed,Paraguay,PRY,20.0,163,Latin America,Paraguay,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRY,199.88571428571427,116.6,91.61428571428571,208.21428571428572,74.6,5.540000000000001,14.666666666666666,502.90666666666675
Rice,Paraguay,PRY,40.0,163,Latin America,Paraguay,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRY,399.77142857142854,233.2,183.22857142857143,416.42857142857144,149.2,11.080000000000002,29.333333333333332,1005.8133333333335
Roots/tubers,Paraguay,PRY,25.0,163,Latin America,Paraguay,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRY,249.85714285714286,145.75,114.51785714285712,260.2678571428571,93.25,6.925000000000001,18.333333333333332,628.6333333333333
Soybeans,Paraguay,PRY,2.0,163,Latin America,Paraguay,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRY,19.98857142857143,11.66,9.161428571428571,20.82142857142857,7.46,0.554,1.4666666666666668,50.290666666666674
Sugar cane,Paraguay,PRY,50.0,163,Latin America,Paraguay,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRY,499.7142857142857,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,1257.2666666666667
Vegetables,Paraguay,PRY,25.0,163,Latin America,Paraguay,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRY,249.85714285714286,145.75,114.51785714285712,260.2678571428571,93.25,6.925000000000001,18.333333333333332,628.6333333333333
Wheat,Paraguay,PRY,20.0,163,Latin America,Paraguay,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRY,199.88571428571427,116.6,91.61428571428571,208.21428571428572,74.6,5.540000000000001,14.666666666666666,502.90666666666675
Coffee green,Peru,PER,54.4750511279339,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,544.4392252728936,317.5895480758547,249.5346449167429,567.1241929925976,203.19194070719345,15.089589162437692,39.94837082715153,1369.793318962274
Cottonseed,Peru,PER,108.950102255868,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,1088.8784505457895,635.1790961517105,499.0692898334867,1134.2483859851973,406.38388141438764,30.17917832487544,79.89674165430321,2739.5866379245535
Fruit primary and citrus fruits and treenuts,Peru,PER,136.187627819835,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,1361.0980631822367,793.9738701896381,623.8366122918583,1417.8104824814964,507.97985176798454,37.723972906094296,99.870927067879,3424.4832974056912
Maize,Peru,PER,136.187627819835,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,1361.0980631822367,793.9738701896381,623.8366122918583,1417.8104824814964,507.97985176798454,37.723972906094296,99.870927067879,3424.4832974056912
Oil palm,Peru,PER,136.187627819835,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,1361.0980631822367,793.9738701896381,623.8366122918583,1417.8104824814964,507.97985176798454,37.723972906094296,99.870927067879,3424.4832974056912
Other cereals,Peru,PER,27.237525563967,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,272.2196126364474,158.79477403792762,124.76732245837168,283.5620964962993,101.59597035359691,7.54479458121886,19.974185413575803,684.8966594811384
Residual,Peru,PER,81.712576691901,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,816.6588379093422,476.38432211378284,374.30196737511505,850.686289488898,304.78791106079075,22.63438374365658,59.92255624072741,2054.689978443415
Rice,Peru,PER,136.187627819835,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,1361.0980631822367,793.9738701896381,623.8366122918583,1417.8104824814964,507.97985176798454,37.723972906094296,99.870927067879,3424.4832974056912
Roots/tubers,Peru,PER,108.950102255868,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,1088.8784505457895,635.1790961517105,499.0692898334867,1134.2483859851973,406.38388141438764,30.17917832487544,79.89674165430321,2739.5866379245535
Sugar cane,Peru,PER,136.187627819835,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,1361.0980631822367,793.9738701896381,623.8366122918583,1417.8104824814964,507.97985176798454,37.723972906094296,99.870927067879,3424.4832974056912
Vegetables,Peru,PER,163.425153383802,164,Latin America,Peru,wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PER,1633.3176758186844,952.7686442275657,748.6039347502301,1701.372578977796,609.5758221215815,45.26876748731316,119.84511248145482,4109.37995688683
Coffee green,Philippines,PHL,10.4513559338172,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,87.0448644202204,60.931405094154286,47.87467543112122,108.8060805252755,38.98355763313816,2.895025593667365,7.664327684799281,245.3938558571007
Fruit primary and citrus fruits and treenuts,Philippines,PHL,37.7579311801961,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,314.46962682934753,220.12873878054327,172.95829475614113,393.08703353668443,140.83708330213148,10.458946936914321,27.689149532143812,886.5418401372217
Maize,Philippines,PHL,42.4132539831082,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,353.24181531645826,247.2692707215208,194.28299842405204,441.55226914557284,158.20143735699358,11.748471353320973,31.103052920946013,995.8470460932916
Oil palm,Philippines,PHL,59.279013111357,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,493.70949491315906,345.5966464392113,271.5402222022375,617.1368686414488,221.1107189053616,16.42028663184589,43.4712762816618,1391.8486453734772
Other oil crops,Philippines,PHL,2.13729613843489,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,17.800623552964872,12.460436487075407,9.790342954130677,22.250779441206085,7.972114596362139,0.5920310303464645,1.5673505015189193,50.182899122398474
Residual,Philippines,PHL,16.9136895844229,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,140.8668718245507,98.60681027718552,77.4767795035029,176.0835897806884,63.08806214989742,4.685092014885144,12.403372361910128,397.1269881319318
Rice,Philippines,PHL,80.0,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,666.2857142857143,466.4,366.45714285714286,832.8571428571429,298.4,22.160000000000004,58.666666666666664,1878.3695238095243
Roots/tubers,Philippines,PHL,8.35013575483707,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,69.54470207242873,48.68129145070011,38.249586139835806,86.93087759053591,31.146006365542267,2.3129876040898685,6.123432886880518,196.05800651947732
Sugar cane,Philippines,PHL,166.129971730627,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,1383.6253359850791,968.5377351895555,760.9939347917935,1729.531669981349,619.6647945552387,46.018002169383685,121.82864593579315,3900.6684486268437
Vegetables,Philippines,PHL,49.3756834071865,165,East Asia,Philippines,wet,0.02,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PHL,411.22890609128183,287.8602342638973,226.175898350205,514.0361326141024,184.17129910880564,13.677064303790662,36.20883449860344,1159.322236616584
Fruit primary and citrus fruits and treenuts,Poland,POL,90.0,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,262.35,524.7,412.26428571428573,936.9642857142858,335.7,24.930000000000003,66.0,1625.9442857142858
Grassland,Poland,POL,89.6930432541934,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,261.4552210859738,522.9104421719476,410.85820456367304,933.7686467356207,334.55505133814137,24.844972981411573,65.7748983864085,1620.3987905275558
Maize,Poland,POL,148.0,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,431.42,862.84,677.9457142857142,1540.7857142857142,552.04,40.996,108.53333333333335,2673.7750476190477
Maize green,Poland,POL,126.471954079562,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,368.66574614192325,737.3314922838465,579.3318867944507,1316.663379078297,471.74038871676623,35.032731280038675,92.74609965834547,2284.8483448753705
Other cereals,Poland,POL,49.2910821251456,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,143.68350439479946,287.3670087895989,225.7883640489705,513.1553728385694,183.85573632679308,13.653629748665333,36.1467935584401,890.4950368672675
Other oil crops,Poland,POL,30.0,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,87.45,174.9,137.42142857142855,312.32142857142856,111.9,8.31,22.0,541.9814285714285
Pulses,Poland,POL,17.0,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,49.55500000000001,99.11000000000001,77.87214285714286,176.9821428571429,63.41,4.7090000000000005,12.466666666666669,307.12280952380956
Rapeseed,Poland,POL,145.0,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,422.67500000000007,845.3500000000001,664.2035714285714,1509.5535714285716,540.85,40.165000000000006,106.33333333333333,2619.576904761905
Residual,Poland,POL,58.3398572520946,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,170.06068388985577,340.12136777971153,267.23821754120195,607.3595853209135,217.60766755031287,16.160140458830206,42.782561984869375,1053.9706392047817
Roots/tubers,Poland,POL,61.0,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,177.815,355.63,279.4235714285714,635.0535714285713,227.53,16.897000000000002,44.73333333333334,1102.0289047619046
Sugar beet,Poland,POL,170.0,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,495.54999999999995,991.0999999999999,778.7214285714285,1769.8214285714284,634.1,47.09,124.66666666666667,3071.228095238095
Vegetables,Poland,POL,99.0,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,288.58500000000004,577.1700000000001,453.4907142857142,1030.6607142857142,369.27,27.423000000000002,72.60000000000001,1788.5387142857141
Wheat,Poland,POL,91.0,167,Europe,Poland,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,POL,265.265,530.53,416.84499999999997,947.375,339.43,25.207,66.73333333333333,1644.0103333333334
Fruit primary and citrus fruits and treenuts,Portugal,PRT,40.0,168,Europe,Portugal,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRT,116.6,233.2,183.22857142857143,416.42857142857144,149.2,11.080000000000002,29.333333333333332,722.6419047619049
Grassland,Portugal,PRT,2.09302325581395,168,Europe,Portugal,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRT,6.101162790697664,12.202325581395328,9.587541528239186,21.789867109634514,7.806976744186034,0.5797674418604642,1.5348837209302302,37.81265780730891
Maize,Portugal,PRT,208.0,168,Europe,Portugal,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRT,606.3199999999999,1212.6399999999999,952.7885714285713,2165.428571428571,775.84,57.61600000000001,152.53333333333333,3757.7379047619047
Maize green,Portugal,PRT,65.0,168,Europe,Portugal,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRT,189.475,378.95,297.7464285714285,676.6964285714284,242.45,18.005000000000003,47.666666666666664,1174.2930952380952
Other cereals,Portugal,PRT,70.0,168,Europe,Portugal,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRT,204.04999999999998,408.09999999999997,320.6499999999999,728.7499999999999,261.1,19.39,51.333333333333336,1264.6233333333332
Other oil crops,Portugal,PRT,0.0,168,Europe,Portugal,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pulses,Portugal,PRT,5.0,168,Europe,Portugal,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRT,14.575,29.15,22.90357142857143,52.05357142857143,18.65,1.3850000000000002,3.6666666666666665,90.33023809523812
Rapeseed,Portugal,PRT,50.0,168,Europe,Portugal,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,PRT,145.75,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,903.3023809523809
